api_name,description,input_params,output_params,begin_line_number,end_line_number,line_count,source,return_type,query_type
stock_zh_scale_comparison_em,东方财富-行情中心-同行比较-公司规模,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""SZ000895""'}]","[{'name': '代码', 'type': 'object', 'description': '-'}, {'name': '简称', 'type': 'object', 'description': '-'}, {'name': '总市值', 'type': 'float64', 'description': '-'}, {'name': '总市值排名', 'type': 'int64', 'description': '-'}, {'name': '流通市值', 'type': 'float64', 'description': '-'}, {'name': '流通市值排名', 'type': 'int64', 'description': '-'}, {'name': '营业收入', 'type': 'float64', 'description': '-'}, {'name': '营业收入排名', 'type': 'int64', 'description': '-'}, {'name': '净利润', 'type': 'float64', 'description': '-'}, {'name': '净利润排名', 'type': 'int64', 'description': '-'}]",2377,2425,48,东方财富,DataFrame,单个查询
stock_zh_a_cdr_daily,上海证券交易所-科创板-CDR,"[{'name': 'symbol', 'type': 'str', 'description': ""symbol='sh689009'; CDR 股票代码""}, {'name': 'start_date', 'type': 'str', 'description': ""start_date='20201103'""}, {'name': 'end_date', 'type': 'str', 'description': ""end_date='20201116'""}]","[{'name': 'date', 'type': 'object', 'description': '交易日'}, {'name': 'open', 'type': 'float64', 'description': '-'}, {'name': 'high', 'type': 'float64', 'description': '-'}, {'name': 'low', 'type': 'float64', 'description': '-'}, {'name': 'close', 'type': 'float64', 'description': '-'}, {'name': 'volume', 'type': 'float64', 'description': '注意单位: 手'}]",2426,2489,63,未知,DataFrame,单个查询
stock_zh_b_spot_em,东方财富网-实时行情数据,[],"[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'float64', 'description': '注意单位: 手'}, {'name': '成交额', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '振幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '今开', 'type': 'float64', 'description': '-'}, {'name': '昨收', 'type': 'float64', 'description': '-'}, {'name': '量比', 'type': 'float64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '市盈率-动态', 'type': 'float64', 'description': '-'}, {'name': '市净率', 'type': 'float64', 'description': '-'}, {'name': '总市值', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '流通市值', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '涨速', 'type': 'float64', 'description': '-'}, {'name': '5分钟涨跌', 'type': 'float64', 'description': '注意单位: %'}, {'name': '60日涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '年初至今涨跌幅', 'type': 'float64', 'description': '注意单位: %'}]",2490,2559,69,东方财富,DataFrame,批量查询
stock_zh_b_spot,"B 股数据是从新浪财经获取的数据, 重复运行本函数会被新浪暂时封 IP, 建议增加时间间隔",[],"[{'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '买入', 'type': 'float64', 'description': '-'}, {'name': '卖出', 'type': 'float64', 'description': '-'}, {'name': '昨收', 'type': 'float64', 'description': '-'}, {'name': '今开', 'type': 'float64', 'description': '-'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'float64', 'description': '注意单位: 股'}, {'name': '成交额', 'type': 'float64', 'description': '注意单位: 元'}]",2560,2621,61,新浪财经,DataFrame,批量查询
stock_zh_b_daily,"B 股数据是从新浪财经获取的数据, 历史数据按日频率更新","[{'name': 'symbol', 'type': 'str', 'description': ""symbol='sh900901'; 股票代码可以在 **ak.stock_zh_b_spot()** 中获取""}, {'name': 'start_date', 'type': 'str', 'description': ""start_date='20201103'; 开始查询的日期""}, {'name': 'end_date', 'type': 'str', 'description': ""end_date='20201116'; 结束查询的日期""}, {'name': 'adjust', 'type': 'str', 'description': '默认返回不复权的数据; qfq: 返回前复权后的数据; hfq: 返回后复权后的数据; hfq-factor: 返回后复权因子; qfq-factor: 返回前复权因子'}]",[],2622,2808,186,新浪财经,DataFrame,单个查询
stock_zh_b_minute,"新浪财经 B 股股票或者指数的分时数据，目前可以获取 1, 5, 15, 30, 60 分钟的数据频率, 可以指定是否复权","[{'name': 'symbol', 'type': 'str', 'description': ""symbol='sh900901'; 同日频率数据接口""}, {'name': 'period', 'type': 'str', 'description': ""period='1'; 获取 1, 5, 15, 30, 60 分钟的数据频率""}, {'name': 'adjust', 'type': 'str', 'description': 'adjust=""""; 默认为空: 返回不复权的数据; qfq: 返回前复权后的数据; hfq: 返回后复权后的数据;'}]","[{'name': 'day', 'type': 'object', 'description': '-'}, {'name': 'open', 'type': 'float64', 'description': '-'}, {'name': 'high', 'type': 'float64', 'description': '-'}, {'name': 'low', 'type': 'float64', 'description': '-'}, {'name': 'close', 'type': 'float64', 'description': '-'}, {'name': 'volume', 'type': 'float64', 'description': '-'}]",2809,2864,55,新浪财经,DataFrame,单个查询
stock_zh_a_new,新浪财经-行情中心-沪深股市-次新股,[],"[{'name': 'symbol', 'type': 'object', 'description': '新浪代码'}, {'name': 'code', 'type': 'object', 'description': '股票代码'}, {'name': 'name', 'type': 'object', 'description': '股票简称'}, {'name': 'open', 'type': 'float64', 'description': '开盘价'}, {'name': 'high', 'type': 'float64', 'description': '最高价'}, {'name': 'low', 'type': 'float64', 'description': '最低价'}, {'name': 'volume', 'type': 'int64', 'description': '成交量'}, {'name': 'amount', 'type': 'int64', 'description': '成交额'}, {'name': 'mktcap', 'type': 'float64', 'description': '市值'}, {'name': 'turnoverratio', 'type': 'float64', 'description': '换手率'}]",2865,2923,58,新浪财经,DataFrame,批量查询
stock_gsrl_gsdt_em,东方财富网-数据中心-股市日历-公司动态,"[{'name': 'date', 'type': 'str', 'description': 'date=""20230808""; 交易日'}]","[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '简称', 'type': 'object', 'description': '-'}, {'name': '事件类型', 'type': 'object', 'description': '-'}, {'name': '具体事项', 'type': 'object', 'description': '-'}, {'name': '交易日', 'type': 'object', 'description': '-'}]",2924,2977,53,东方财富,DataFrame,批量查询
stock_zh_a_st_em,东方财富网-行情中心-沪深个股-风险警示板,[],"[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'float64', 'description': '-'}, {'name': '成交额', 'type': 'float64', 'description': '-'}, {'name': '振幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '今开', 'type': 'float64', 'description': '-'}, {'name': '昨收', 'type': 'float64', 'description': '-'}, {'name': '量比', 'type': 'float64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '市盈率-动态', 'type': 'float64', 'description': '-'}, {'name': '市净率', 'type': 'float64', 'description': '-'}]",2978,3042,64,东方财富,DataFrame,批量查询
stock_zh_a_new_em,东方财富网-行情中心-沪深个股-新股,[],"[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'float64', 'description': '-'}, {'name': '成交额', 'type': 'float64', 'description': '-'}, {'name': '振幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '今开', 'type': 'float64', 'description': '-'}, {'name': '昨收', 'type': 'float64', 'description': '-'}, {'name': '量比', 'type': 'float64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '市盈率-动态', 'type': 'float64', 'description': '-'}, {'name': '市净率', 'type': 'float64', 'description': '-'}]",3043,3107,64,东方财富,DataFrame,批量查询
stock_xgsr_ths,同花顺-数据中心-新股数据-新股上市首日,[],"[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '股票简称', 'type': 'object', 'description': '-'}, {'name': '上市日期', 'type': 'object', 'description': '-'}, {'name': '发行价', 'type': 'float64', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '首日开盘价', 'type': 'float64', 'description': '-'}, {'name': '首日收盘价', 'type': 'float64', 'description': '-'}, {'name': '首日最高价', 'type': 'float64', 'description': '-'}, {'name': '首日最低价', 'type': 'float64', 'description': '-'}, {'name': '首日涨跌幅', 'type': 'float64', 'description': '-'}, {'name': '是否破发', 'type': 'object', 'description': '-'}]",3108,3167,59,同花顺,DataFrame,批量查询
stock_ipo_benefit_ths,同花顺-数据中心-新股数据-IPO受益股,[],"[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '股票代码', 'type': 'object', 'description': '-'}, {'name': '股票简称', 'type': 'object', 'description': '-'}, {'name': '收盘价', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '市值', 'type': 'object', 'description': '注意单位: 元'}, {'name': '参股家数', 'type': 'int64', 'description': '-'}, {'name': '投资总额', 'type': 'object', 'description': '注意单位: 元'}, {'name': '投资占市值比', 'type': 'float64', 'description': '注意单位: %'}, {'name': '参股对象', 'type': 'object', 'description': '-'}]",3168,3224,56,同花顺,DataFrame,批量查询
stock_zh_a_stop_em,东方财富网-行情中心-沪深个股-两网及退市,[],"[{'name': '序号', 'type': 'int64', 'description': '-'}, {'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'float64', 'description': '-'}, {'name': '成交额', 'type': 'float64', 'description': '-'}, {'name': '振幅', 'type': 'float64', 'description': '注意单位: %'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '今开', 'type': 'float64', 'description': '-'}, {'name': '昨收', 'type': 'float64', 'description': '-'}, {'name': '量比', 'type': 'float64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '注意单位: %'}, {'name': '市盈率-动态', 'type': 'float64', 'description': '-'}, {'name': '市净率', 'type': 'float64', 'description': '-'}]",3225,3290,65,东方财富,DataFrame,批量查询
stock_zh_kcb_spot,新浪财经-科创板股票实时行情数据,[],"[{'name': '代码', 'type': 'object', 'description': '-'}, {'name': '最新价', 'type': 'float64', 'description': '-'}, {'name': '涨跌额', 'type': 'float64', 'description': '-'}, {'name': '涨跌幅', 'type': 'float64', 'description': '-'}, {'name': '买入', 'type': 'float64', 'description': '-'}, {'name': '卖出', 'type': 'float64', 'description': '-'}, {'name': '昨收', 'type': 'float64', 'description': '-'}, {'name': '今开', 'type': 'float64', 'description': '-'}, {'name': '最高', 'type': 'float64', 'description': '-'}, {'name': '最低', 'type': 'float64', 'description': '-'}, {'name': '成交量', 'type': 'float64', 'description': '注意单位: 股'}, {'name': '成交额', 'type': 'float64', 'description': '注意单位: 元'}, {'name': '时点', 'type': 'object', 'description': '注意: 数据获取的时间点'}, {'name': '市盈率', 'type': 'float64', 'description': '-'}, {'name': '市净率', 'type': 'float64', 'description': '-'}, {'name': '流通市值', 'type': 'float64', 'description': '-'}, {'name': '总市值', 'type': 'float64', 'description': '-'}, {'name': '换手率', 'type': 'float64', 'description': '-'}]",3291,3356,65,新浪财经,DataFrame,批量查询
stock_zh_kcb_daily,新浪财经-科创板股票历史行情数据,"[{'name': 'symbol', 'type': 'str', 'description': 'symbol=""sh688008""; 带市场标识的股票代码'}, {'name': 'adjust', 'type': 'str', 'description': '默认不复权的数据; qfq: 返回前复权后的数据; hfq: 返回后复权后的数据; hfq-factor: 返回后复权因子; qfq-factor: 返回前复权因子'}]","[{'name': 'date', 'type': 'object', 'description': '-'}, {'name': 'close', 'type': 'float64', 'description': '收盘价'}, {'name': 'high', 'type': 'float64', 'description': '最高价'}, {'name': 'low', 'type': 'float64', 'description': '最低价'}, {'name': 'open', 'type': 'float64', 'description': '开盘价'}, {'name': 'volume', 'type': 'float64', 'description': '成交量(股)'}, {'name': 'after_volume', 'type': 'float64', 'description': '盘后量; 参见[科创板盘后固定价格交易](http://www.sse.com.cn/lawandrules/sserules/tib/trading/c/4729491.shtml)'}, {'name': 'after_amount', 'type': 'float64', 'description': '盘后额; 参见[科创板盘后固定价格交易](http://www.sse.com.cn/lawandrules/sserules/tib/trading/c/4729491.shtml)'}, {'name': 'outstanding_share', 'type': 'float64', 'description': '流通股本(股)'}, {'name': 'turnover', 'type': 'float64', 'description': '换手率=成交量(股)/流通股本(股)'}]",3357,3430,73,新浪财经,DataFrame,单个查询
